Frame ID; deltaT
-80;0.010008287
-79;0.009984017
-78;0.010104208
-77;0.010085718
-76;0.009799876
-75;0.010083022
-74;0.009976697
-73;0.009947035
-72;0.010138109
-71;0.009921994
-70;0.009970919
-69;0.010144658
-68;0.009997115
-67;0.009890791
-66;0.010014835
-65;0.009955124
-64;0.010037564
-63;0.009970919
-62;0.009993263
-61;0.010029474
-60;0.010103438
-59;0.009852268
-58;0.009989795
-57;0.010027163
-56;0.010031014
-55;0.009977854
-54;0.009970148
-53;0.010037179
-52;0.010036023
-51;0.009957435
-50;0.009986329
-49;0.010004434
-48;0.010027547
-47;0.01011461
-46;0.009854194
-45;0.010075702
-44;0.00997323
-43;0.010006746
-42;0.009942412
-41;0.010047194
-40;0.009981706
-39;0.009987869
-38;0.010026777
-37;0.010011754
-36;0.00993933
-35;0.013560496
-34;0.006513476
-33;0.009981705
-32;0.010116536
-31;0.009816442
-30;0.010053358
-29;0.009992492
-28;0.01000713
-27;0.010029474
-26;0.009952043
-25;0.010039105
-24;0.010033711
-23;0.010079169
-22;0.009850342
-21;0.010112684
-20;0.00990697
-19;0.010007901
-18;0.009942027
-17;0.010026007
-16;0.010053358
-15;0.01004835
-14;0.009881546
-13;0.010074931
-12;0.009955895
-11;0.009962829
-10;0.010041031
-9;0.010031785
-8;0.009969764
-7;0.010059136
-6;0.009942027
-5;0.010051817
-4;0.009972846
-3;0.010001737
-2;0.009975542
-1;0.010076087
0;0.009938944
1;0.010028319
2;0.009989024
3;0.009990181
4;0.010015991
5;0.009990951
6;0.010003278
7;0.009990181
8;0.009995958
9;0.01004681
10;0.009949346
11;0.010036793
12;0.010010983
13;0.009982476
14;0.009994803
15;0.00998941
16;0.010017532
17;0.009980935
18;0.010101897
19;0.009883857
20;0.01009766
21;0.009918913
22;0.010073005
23;0.009959362
24;0.009962444
25;0.009982476
26;0.009972845
27;0.010058366
28;0.010008672
29;0.009951657
30;0.010005975
31;0.010018687
32;0.009985943
33;0.010088029
34;0.009978624
35;0.009909282
36;0.010034097
37;0.010037564
38;0.009973615
39;0.00999673
40;0.009970533
41;0.010009442
42;0.010225942
43;0.009833006
44;0.009977468
45;0.010036408
46;0.009984402
47;0.009998656
48;0.009984017
49;0.010043727
50;0.009950117
51;0.009999426
52;0.009979779
53;0.010017917
54;0.009975156
55;0.00997978
56;0.010061833
57;0.010016761
58;0.010013295
59;0.009959362
60;0.010010212
61;0.010028318
62;0.01000559
63;0.009915831
64;0.009990951
65;0.010064145
66;0.0099975
67;0.010001352
68;0.00997246
69;0.009992877
70;0.010062989
71;0.009995574
72;0.009975541
73;0.009949346
74;0.010081866
75;0.009951272
76;0.010024851
77;0.010019458
78;0.01004758
79;0.009935092
80;0.009967452
81;0.010059137
82;0.009990566
83;0.009994803
84;0.00994742
85;0.010009827
86;0.010041801
87;0.010253293
88;0.009771755
89;0.009976312
90;0.010033327
91;0.009912364
92;0.010065685
93;0.00994742
94;0.009985173
95;0.010033711
96;0.010060678
97;0.009921224
98;0.009986328
99;0.01006376
100;0.009946264
101;0.010011753
102;0.010100742
103;0.009905815
104;0.010027933
105;0.009955124
106;0.009997115
107;0.010054514
108;0.010145428
109;0.009815671
110;0.010004434
111;0.010054129
112;0.009911208
113;0.010035253
114;0.009995188
115;0.009980935
116;0.010025237
117;0.01005644
118;0.009959362
119;0.010016376
120;0.009988254
121;0.009967067
122;0.010019073
123;0.010065685
124;0.009973231
125;0.009949731
126;0.009997885
127;0.010039875
-128;0.009978239
-127;0.01001522
-126;0.010029859
-125;0.010079169
-124;0.010003663
-123;0.00987153
-122;0.009988254
-121;0.010076087
-120;0.009913135
-119;0.010055669
-118;0.01006376
-117;0.009884627
-116;0.010061063
-115;0.009987099
-114;0.009994032
-113;0.009967452
-112;0.010002123
-111;0.010017146
-110;0.010026393
-109;0.010016761
-108;0.010002893
-107;0.009994418
-106;0.010042572
-105;0.009947034
-104;0.010024466
-103;0.009981321
-102;0.010093807
-101;0.00987153
-100;0.009996344
-99;0.010004434
-98;0.009979394
-97;0.010001352
-96;0.010071079
-95;0.009921224
-94;0.01006376
-93;0.009970533
-92;0.009958592
-91;0.010063374
-90;0.010007901
-89;0.009949731
-88;0.009994418
-87;0.010036023
-86;0.010061063
-85;0.009908897
-84;0.010024851
-83;0.009997115
-82;0.01008148
-81;0.009939715
-80;0.010096504
-79;0.009986329
-78;0.009891176
-77;0.010020999
-76;0.010010597
-75;0.00994742
-74;0.010060293
-73;0.010020613
-72;0.009986714
-71;0.010010598
-70;0.009977467
-69;0.009958977
-68;0.010065686
-67;0.009968607
-66;0.009985943
-65;0.010071464
-64;0.009930855
-63;0.010002894
-62;0.010043727
-61;0.009987869
-60;0.010032171
-59;0.009959362
-58;0.010159296
-57;0.009851883
-56;0.009983246
-55;0.010017918
-54;0.010020613
-53;0.00998132
-52;0.010006746
-51;0.010062989
-50;0.009873455
-49;0.010117692
-48;0.009885783
-47;0.010066071
-46;0.010027163
-45;0.009981705
-44;0.009995189
-43;0.009975156
-42;0.010030245
-41;0.009985942
-40;0.010069538
-39;0.009874612
-38;0.010039875
-37;0.010060292
-36;0.009951273
-35;0.01001522
-34;0.009964755
-33;0.010008287
-32;0.009962443
-31;0.010047966
-30;0.010034867
-29;0.009954354
-28;0.010077628
-27;0.009942411
-26;0.009992107
-25;0.010062604
-24;0.00999827
-23;0.009934322
-22;0.009997885
-21;0.009962829
-20;0.009986329
-19;0.010049506
-18;0.009977853
-17;0.010037178
-16;0.010012524
-15;0.01002331
-14;0.009950502
-13;0.010035638
-12;0.01002254
-11;0.009992877
-10;0.010034867
-9;0.009893102
-8;0.009999041
-7;0.010076087
-6;0.009972845
-5;0.009943568
-4;0.010066071
-3;0.010010597
-2;0.010052588
-1;0.009931626
0;0.010013294
1;0.010049121
2;0.009968607
3;0.010015606
4;0.009900036
5;0.010026393
6;0.010004434
7;0.010123855
8;0.009976312
9;0.009992492
10;0.00995628
11;0.009981706
12;0.009977082
13;0.010029859
14;0.009982862
15;0.010085332
16;0.009890021
17;0.010121929
18;0.009894643
19;0.009966682
20;0.01009111
21;0.009965526
22;0.009998656
23;0.01000713
24;0.010002123
25;0.010004434
26;0.010024851
27;0.009977468
28;0.009930085
29;0.010160067
30;0.009853423
31;0.010092652
32;0.009932011
33;0.0099975
34;0.010073775
35;0.009921995
36;0.010010983
37;0.010024466
38;0.010047579
39;0.009999426
40;0.009923536
41;0.009990181
42;0.009988639
43;0.010015606
44;0.010093037
45;0.009943567
46;0.009965911
47;0.010027163
48;0.009954354
49;0.010063374
50;0.009987869
51;0.010000582
52;0.009935093
53;0.010107675
54;0.009900037
55;0.010067997
56;0.009956665
57;0.010015991
58;0.010034867
59;0.009984788
60;0.010015605
61;0.01001368
62;0.009940871
63;0.010005975
64;0.009972845
65;0.010096504
66;0.009948961
67;0.00998209
68;0.010000967
69;0.010002893
70;0.010080325
71;0.009945494
72;0.010101512
73;0.010004434
74;0.009918142
75;0.00991352
76;0.01004835
77;0.009993262
78;0.009961289
79;0.010029473
80;0.010101513
81;0.009972074
82;0.009943568
83;0.010078783
84;0.009977083
85;0.009937404
86;0.010057981
87;0.00991429
88;0.010068767
89;0.010016377
90;0.009993262
91;0.009941256
92;0.010029089
93;0.009961673
94;0.010150051
95;0.009848031
96;0.01002331
97;0.010002123
98;0.010041416
99;0.009992877
100;0.009982091
101;0.010026006
102;0.009961674
103;0.010007901
104;0.010051047
105;0.009927773
106;0.010009057
107;0.010038334
108;0.009964755
109;0.009968993
110;0.010065686
111;0.010005589
112;0.009982476
113;0.010011368
114;0.009958592
115;0.010067997
116;0.010175091
117;0.009786009
118;0.00999827
119;0.010012138
120;0.010002894
121;0.010024466
122;0.010000196
123;0.009965526
124;0.009970919
125;0.010126937
126;0.009864981
127;0.010067611
-128;0.009951273
-127;0.010051432
-126;0.009991336
-125;0.010061448
-124;0.009891176
-123;0.010033326
-122;0.010068768
-121;0.009954739
-120;0.009962829
-119;0.010060678
-118;0.009934707
-117;0.010093037
-116;0.010126167
-115;0.009846104
-114;0.009999041
-113;0.010028704
-112;0.009887324
-111;0.010097274
-110;0.009978624
-109;0.009975541
-108;0.01002177
-107;0.010005204
-106;0.010012524
-105;0.009909282
-104;0.010070309
-103;0.010000581
-102;0.010026778
-101;0.009960517
-100;0.010020614
-99;0.010037564
-98;0.009960903
-97;0.010008286
-96;0.010001352
-95;0.010024081
-94;0.009945494
-93;0.009957821
-92;0.010057981
-91;0.010010598
-90;0.009983246
-89;0.010063374
-88;0.009937789
-87;0.010006361
-86;0.010061062
-85;0.009963215
-84;0.009948575
-83;0.010123856
-82;0.009859587
-81;0.010029474
-80;0.010035638
-79;0.010002508
-78;0.009920068
-77;0.010020229
-76;0.010052587
-75;0.009969764
-74;0.010097274
-73;0.010067227
-72;0.009940486
-71;0.009921994
-70;0.009932396
-69;0.010010213
-68;0.010003663
-67;0.010021384
-66;0.010051432
-65;0.009992492
-64;0.009981706
-63;0.009974001
-62;0.010557239
-61;0.00946203
-60;0.010025621
-59;0.010046425
-58;0.009970918
-57;0.009920454
-56;0.009995574
-55;0.010034097
-54;0.010020613
-53;0.009960518
-52;0.010004434
-51;0.010073005
-50;0.010034867
-49;0.010029089
-48;0.009849571
-47;0.010037179
-46;0.01003063
-45;0.009941641
-44;0.010037949
-43;0.009969763
-42;0.010068383
-41;0.009968993
-40;0.010011368
-39;0.009951657
-38;0.01000559
-37;0.010051817
-36;0.009997885
-35;0.010031786
-34;0.009907356
-33;0.010057595
-32;0.009985558
-31;0.010016761
-30;0.009956281
-29;0.010097659
-28;0.009887324
-27;0.010016376
-26;0.010019073
-25;0.010025237
-24;0.010019843
-23;0.010010212
-22;0.009900807
-21;0.010036409
-20;0.010113839
-19;0.009859587
-18;0.010014065
-17;0.010008672
-16;0.010027547
-15;0.009980165
-14;0.010011753
-13;0.009987484
-12;0.010007131
-11;0.010006745
-10;0.010074546
-9;0.009903504
-8;0.0100992
-7;0.009928159
-6;0.010057596
-5;0.009980549
-4;0.009963215
-3;0.00996437
-2;0.010084176
-1;0.009972846
0;0.009995958
1;0.010047965
2;0.009916602
3;0.010059137
4;0.010010212
5;0.009944338
6;0.010004049
7;0.010047195
8;0.009942797
9;0.010020613
10;0.009976313
11;0.010047194
12;0.010005975
13;0.010036793
14;0.009990951
15;0.00995474
16;0.010062218
17;0.009934707
18;0.010031786
19;0.009961673
20;0.009972845
21;0.010071079
22;0.010031015
23;0.009904659
24;0.010041417
25;0.009969763
26;0.010000967
27;0.010013679
28;0.009980165
29;0.01004835
30;0.010011368
31;0.010015221
32;0.009933551
33;0.010017917
34;0.010044884
35;0.00998209
36;0.009992492
37;0.010187804
38;0.009830695
39;0.009970534
40;0.01000713
41;0.010062219
42;0.009930855
43;0.010024851
44;0.009994033
45;0.009971304
46;0.009973615
47;0.01001368
48;0.010036793
49;0.010059137
50;0.009942412
51;0.009959362
52;0.01012347
53;0.009869604
54;0.010053358
55;0.010002893
56;0.009935863
57;0.010086103
58;0.010212843
59;0.009756346
60;0.00999018
61;0.009954355
62;0.010055284
63;0.010061448
64;0.009933166
65;0.009998271
66;0.009957436
67;0.010109602
68;0.009913904
69;0.010070309
70;0.009960903
71;0.010035252
72;0.009937789
73;0.009996345
74;0.010049891
75;0.009988639
76;0.009951272
77;0.009984017
78;0.010027163
79;0.00998132
80;0.010100356
81;0.009948191
82;0.010071849
83;0.009990181
84;0.009950501
85;0.009979009
86;0.009968993
87;0.010086873
88;0.009946264
89;0.009994804
90;0.009992492
91;0.010071078
92;0.009972845
93;0.009997886
94;0.009988254
95;0.00998941
96;0.010032171
97;0.010000966
98;0.009923921
99;0.010099201
100;0.009940486
101;0.010008671
102;0.010170469
103;0.009904274
104;0.009936633
105;0.010010213
106;0.00999904
107;0.009991722
108;0.010000581
109;0.010064145
110;0.009912749
111;0.009975927
112;0.010160838
113;0.009865751
114;0.010004819
115;0.01000559
116;0.00998941
117;0.010061448
118;0.009934322
119;0.010000967
120;0.010005975
121;0.010071079
122;0.009929314
123;0.010032556
124;0.010121158
125;0.009899652
126;0.009942797
127;0.010018687
-128;0.009956666
-127;0.010010983
-126;0.010068767
-125;0.009987099
-124;0.00997323
-123;0.010017147
-122;0.010002508
-121;0.010031015
-120;0.010022154
-119;0.009993648
-118;0.009965911
-117;0.009962829
-116;0.009977468
-115;0.01003217
-114;0.010125782
-113;0.009895028
-112;0.009977083
-111;0.010051432
-110;0.010003278
-109;0.010012139
-108;0.010006745
-107;0.009941642
-106;0.009950116
-105;0.010070309
-104;0.009984402
-103;0.010005204
-102;0.009997115
-101;0.010031785
-100;0.009949732
-99;0.010086873
-98;0.009980935
-97;0.009964755
-96;0.010073005
-95;0.009893103
-94;0.010059521
-93;0.01000559
-92;0.009985173
-91;0.009984402
-90;0.009970148
-89;0.010073776
-88;0.010034867
-87;0.009901963
-86;0.009983246
-85;0.00999018
-84;0.010061834
-83;0.009978238
-82;0.010005975
-81;0.010049506
-80;0.00993124
-79;0.009966682
-78;0.010116921
-77;0.009955124
-76;0.010011754
-75;0.010047965
-74;0.009925462
-73;0.010021769
-72;0.010009827
-71;0.009921995
-70;0.010055284
-69;0.009989796
-68;0.01004026
-67;0.009946264
-66;0.010085718
-65;0.009955895
-64;0.009927773
-63;0.010112684
-62;0.009954739
-61;0.009971304
-60;0.010093037
-59;0.009872685
-58;0.010117307
-57;0.009912749
-56;0.010054514
-55;0.009987869
-54;0.009975542
-53;0.009951657
-52;0.010017532
-51;0.010046424
-50;0.009987484
-49;0.01001368
-48;0.010010212
-47;0.009967067
-46;0.010056055
-45;0.00993201
-44;0.010073005
-43;0.00997169
-42;0.010052973
-41;0.009938945
-40;0.009953968
-39;0.010031786
-38;0.009969378
-37;0.010058366
-36;0.009974386
-35;0.010052588
-34;0.009939715
-33;0.010037564
-32;0.009979779
-31;0.009943568
-30;0.010151977
-29;0.009858046
-28;0.010074546
-27;0.009982476
-26;0.009995189
-25;0.009986713
-24;0.010042957
-23;0.010004434
-22;0.010048736
-21;0.009984016
-20;0.009908127
-19;0.010061833
-18;0.009933552
-17;0.010047965
-16;0.009968607
-15;0.010046039
-14;0.009966297
-13;0.010036793
-12;0.009989795
-11;0.010017917
-10;0.009911594
-9;0.010126552
-8;0.009890791
-7;0.010002122
-6;0.010004434
-5;0.010035638
-4;0.010032941
-3;0.009943182
-2;0.009997886
-1;0.009996344
0;0.010187033
1;0.009824917
2;0.010038334
3;0.010039105
4;0.009916601
5;0.010000967
6;0.010026007
7;0.009997885
8;0.009955124
9;0.010049892
10;0.009952813
11;0.010046809
12;0.010046424
13;0.009930855
14;0.009982091
15;0.010038334
16;0.009958592
17;0.010071464
18;0.009960518
19;0.010030244
20;0.00997246
21;0.010025236
22;0.010117307
23;0.009938945
24;0.009961673
25;0.010024851
26;0.009940101
27;0.01005644
28;0.009928158
29;0.010026007
30;0.010026778
31;0.009952427
32;0.009998656
33;0.010033712
34;0.009995188
35;0.010015606
36;0.009965911
37;0.01003949
38;0.009995959
39;0.01003217
40;0.009947805
41;0.009955895
42;0.01005644
43;0.009984788
44;0.009953968
45;0.010276792
46;0.009797566
47;0.010010983
48;0.009955124
49;0.01001445
50;0.010078013
51;0.009950117
52;0.009947419
53;0.009994804
54;0.010093807
55;0.009919683
56;0.010040646
57;0.010044883
58;0.009939716
59;0.009968992
60;0.010084948
61;0.009948575
62;0.009998656
63;0.009993647
64;0.010037564
65;0.010009442
66;0.009951272
67;0.010053744
68;0.010035252
69;0.01003063
70;0.009876152
71;0.009988254
72;0.010036794
73;0.010020999
74;0.009968222
75;0.010028318
76;0.010010598
77;0.00993856
78;0.010049891
79;0.009946264
80;0.009974771
81;0.010158912
82;0.009869603
83;0.010052588
84;0.010066456
85;0.009937019
86;0.009980164
87;0.010007901
88;0.010004049
89;0.010073775
90;0.010061063
91;0.0098045
92;0.010036793
93;0.010084562
94;0.0099975
95;0.009881545
96;0.010020229
97;0.010000582
98;0.010037563
99;0.010001738
100;0.010022154
101;0.009923151
102;0.010067997
103;0.010001352
104;0.009952813
105;0.010024081
106;0.010043342
107;0.00994665
108;0.010034867
109;0.010000967
110;0.010042186
111;0.01013888
112;0.009844563
113;0.009931625
114;0.010026393
115;0.009974
116;0.010040261
117;0.009979779
118;0.010024081
119;0.009989025
120;0.009983246
121;0.010027548
122;0.009996729
123;0.010087259
124;0.009928543
125;0.010017532
126;0.009975542
127;0.010001352
-128;0.010027163
-127;0.009946264
-126;0.009956665
-125;0.010036794
-124;0.010062218
-123;0.010027933
-122;0.01003063
-121;0.009882316
-120;0.009988254
-119;0.010039875
-118;0.010039105
-117;0.009972075
-116;0.00996514
-115;0.010033712
-114;0.00996514
-113;0.009992107
-112;0.009996729
-111;0.010033712
-110;0.009988639
-109;0.010076087
-108;0.009892332
-107;0.010008287
-106;0.01004835
-105;0.009977082
-104;0.010002508
-103;0.009964756
-102;0.010036022
-101;0.010079169
-100;0.009922765
-99;0.010025237
-98;0.010009827
-97;0.009972845
-96;0.010036793
-95;0.009970534
-94;0.009960518
-93;0.01005644
-92;0.009959362
-91;0.010012909
-90;0.009989025
-89;0.009995959
-88;0.01004835
-87;0.009997115
-86;0.010018302
-85;0.009928929
-84;0.01003949
-83;0.010021769
-82;0.009978239
-81;0.010045653
-80;0.010015221
-79;0.01000636
-78;0.009987098
-77;0.009943183
-76;0.00998055
-75;0.010042957
-74;0.009921609
-73;0.010087259
-72;0.009996729
-71;0.009928929
-70;0.010121544
-69;0.009953198
-68;0.009925462
-67;0.010065686
-66;0.009964755
-65;0.010061063
-64;0.009970148
-63;0.009939716
-62;0.010067611
-61;0.010010983
-60;0.009917757
-59;0.010088029
-58;0.010081095
-57;0.009984402
-56;0.009940871
-55;0.010007901
-54;0.00993933
-53;0.01004681
-52;0.010024466
-51;0.009952813
-50;0.009994418
-49;0.010021769
-48;0.009970534
-47;0.010036408
-46;0.009996344
-45;0.01001368
-44;0.009931625
-43;0.010051047
-42;0.010012139
-41;0.00998209
-40;0.010018688
-39;0.009946649
-38;0.009997115
-37;0.010037949
-36;0.010010983
-35;0.010143887
-34;0.00984649
-33;0.010024466
-32;0.009913134
-31;0.01003063
-30;0.009969763
-29;0.010001738
-28;0.010021384
-27;0.01003217
-26;0.010003664
-25;0.009963599
-24;0.010043728
-23;0.009975156
-22;0.010005205
-21;0.009971689
-20;0.010073391
-19;0.009935477
-18;0.010037949
-17;0.010029474
-16;0.009970534
-15;0.009989795
-14;0.010078013
-13;0.009881931
-12;0.010093808
-11;0.009919298
-10;0.010045653
-9;0.009953969
-8;0.010039105
-7;0.00998132
-6;0.010018688
-5;0.01003949
-4;0.009960517
-3;0.010064915
-2;0.009961674
-1;0.010031785
0;0.009925077
1;0.010003663
2;0.010011368
3;0.010028704
4;0.010026392
5;0.009917757
6;0.010051432
7;0.010052973
8;0.010165075
9;0.009901578
10;0.009897725
11;0.009969763
12;0.009996345
13;0.010030244
14;0.009990951
15;0.00996514
16;0.009979394
17;0.010081481
18;0.009984402
19;0.010025236
20;0.009941641
21;0.010048351
22;0.00993124
23;0.010000967
24;0.010032556
25;0.00998132
26;0.010012524
27;0.010032556
28;0.00996437
29;0.010048735
30;0.010036793
31;0.009936249
32;0.010024466
33;0.009938559
34;0.010019073
35;0.009970534
36;0.010039104
37;0.010010213
38;0.010004819
39;0.009943953
40;0.010062604
41;0.009968607
42;0.010059908
43;0.009941641
44;0.010012909
45;0.009985558
46;0.010049891
47;0.009953198
48;0.009975927
49;0.01001368
50;0.010006745
51;0.010021384
52;0.0099975
53;0.01001445
54;0.010005975
55;0.009974771
56;0.010025237
57;0.010013294
58;0.0099636
59;0.009981705
60;0.010070308
61;0.00997246
62;0.009983247
63;0.009979394
64;0.010004048
65;0.009990951
66;0.010017918
67;0.009992877
68;0.010044112
69;0.010004434
70;0.010022925
71;0.009959362
72;0.009999812
73;0.010027162
74;0.010024081
75;0.01002254
76;0.009916216
77;0.010002893
78;0.009973231
79;0.010014835
80;0.009976697
81;0.010106135
82;0.009980164
83;0.009991337
84;0.01002331
85;0.009926232
86;0.010058752
87;0.009918912
88;0.010030245
89;0.010049891
90;0.00993047
91;0.009985558
92;0.009996729
93;0.010035252
94;0.010019844
95;0.010033326
96;0.01004026
97;0.010040261
98;0.009892717
99;0.010025236
100;0.00993933
101;0.010025237
102;0.010008286
103;0.010019458
104;0.010005975
105;0.010020614
106;0.010004049
107;0.009933166
108;0.010016376
109;0.010036408
110;0.009942797
111;0.010049506
112;0.009982091
113;0.010003664
114;0.010024851
115;0.009944338
116;0.009980549
117;0.010119618
118;0.010000582
119;0.009926232
120;0.010026007
121;0.009984787
122;0.009942412
123;0.010066071
124;0.00997169
125;0.009978623
126;0.01008148
127;0.009926618
-128;0.010063759
-127;0.009908127
-126;0.010037563
-125;0.010049121
-124;0.009952813
-123;0.009992877
-122;0.01005567
-121;0.009934707
-120;0.010057596
-119;0.010036023
-118;0.009907741
-117;0.010103053
-116;0.00997246
-115;0.009958977
-114;0.010196279
-113;0.009784852
-112;0.010076472
-111;0.009945109
-110;0.010022925
-109;0.010067227
-108;0.009924306
-107;0.00996437
-106;0.010037178
-105;0.009941256
-104;0.010018303
-103;0.010061448
-102;0.009952813
-101;0.009992877
-100;0.009979779
-99;0.009076414
-98;0.009953199
-97;0.010059907
-96;0.009933551
-95;0.01004681
-94;0.010019843
-93;0.009953198
-92;0.010062604
-91;0.009907741
-90;0.010059137
-89;0.009957051
-88;0.010025236
-87;0.010017532
-86;0.009972075
-85;0.01000713
-84;0.010079554
-83;0.009998656
-82;0.009906585
-81;0.010065301
-80;0.009900807
-79;0.010046038
-78;0.010020614
-77;0.010030245
-76;0.009943952
-75;0.010026007
-74;0.010001738
-73;0.010019072
-72;0.01010575
-71;0.009811819
-70;0.010099971
-69;0.010003664
-68;0.009938559
-67;0.010005975
-66;0.009969378
-65;0.009990951
-64;0.010030245
-63;0.010071078
-62;0.009945879
-61;0.010017147
-60;0.009989795
-59;0.009987484
-58;0.0100314
-57;0.010057981
-56;0.009903119
-55;0.010003278
-54;0.010042957
-53;0.00996514
-52;0.010020229
-51;0.010120003
-50;0.009885783
-49;0.009940871
-48;0.010057211
-47;0.00998132
-46;0.009994033
-45;0.010003663
-44;0.010035638
-43;0.009971304
-42;0.009996344
-41;0.010035638
-40;0.009974386
-39;0.010013679
-38;0.009981706
-37;0.010043727
-36;0.00994665
-35;0.009999426
-34;0.010012909
-33;0.009997114
-32;0.010065686
-31;0.00994742
-30;0.010025236
-29;0.010007516
-28;0.01013156
-27;0.009902733
-26;0.009916602
-25;0.010029859
-24;0.009967067
-23;0.00998132
-22;0.010062604
-21;0.009984787
-20;0.010107676
-19;0.009875382
-18;0.010088799
-17;0.009987484
-16;0.00996437
-15;0.009976312
-14;0.009970149
-13;0.010059522
-12;0.010006745
-11;0.009971304
-10;0.010049891
-9;0.009952813
-8;0.010005205
-7;0.009984402
-6;0.010051817
-5;0.009968993
-4;0.010004049
-3;0.009927388
-2;0.010008286
-1;0.010037179
0;0.00998209
1;0.010017147
2;0.01001522
3;0.010091496
4;0.009935478
5;0.009975542
6;0.009989025
7;0.010000196
8;0.009991336
9;0.010029089
10;0.009959747
11;0.009987869
12;0.010057211
13;0.009976312
14;0.010003664
15;0.010021769
16;0.010091111
17;0.009885013
18;0.010034867
19;0.009961673
20;0.009995574
21;0.010093037
22;0.009885783
23;0.010007516
24;0.010041031
25;0.010009056
26;0.009970919
27;0.009992492
28;0.010075317
29;0.009917372
30;0.010099585
31;0.009963985
32;0.009957821
33;0.010045269
34;0.009988639
35;0.010132331
36;0.009869988
37;0.010034097
38;0.010078784
39;0.009950501
40;0.009874997
41;0.010017532
42;0.0101227
43;0.009916601
44;0.010003664
45;0.010031015
46;0.009962058
47;0.009999041
48;0.010005204
49;0.009996345
50;0.009967066
51;0.010074931
52;0.009968223
53;0.009967066
54;0.010116922
55;0.0098723
56;0.010041416
57;0.009963214
58;0.01003872
59;0.010016376
60;0.010009442
61;0.009947034
62;0.010027163
63;0.009994033
64;0.010023695
65;0.00996437
66;0.010077628
67;0.009980935
68;0.009994803
69;0.009928159
70;0.010011368
71;0.01005721
72;0.009993648
73;0.009919683
74;0.010042957
75;0.010057596
76;0.009922765
77;0.010044883
78;0.010066842
79;0.009914675
80;0.010061063
81;0.009937789
82;0.010052588
83;0.009977853
84;0.010009827
85;0.010015606
86;0.009896955
87;0.010037949
88;0.010019072
89;0.009950887
90;0.010083021
91;0.010004434
92;0.009994033
93;0.009943953
94;0.009984402
95;0.010022925
96;0.010005205
97;0.010054899
98;0.00993124
99;0.009985558
100;0.009994033
101;0.01004026
102;0.010028703
103;0.00997978
104;0.010036408
105;0.010145428
106;0.0098045
107;0.010004819
108;0.009988254
109;0.010060293
110;0.009954354
111;0.010060677
112;0.009921225
113;0.010052202
114;0.009992877
115;0.010056826
