Frame ID; deltaT
-16;0.002066776
-15;0.002987869
-14;0.002001287
-13;0.002984402
-12;0.002044432
-11;0.00293124
-10;0.002036728
-9;0.003002508
-8;0.001969698
-7;0.003046809
-6;0.001935027
-5;0.003094964
-4;0.001952362
-3;0.002979008
-2;0.001973936
-1;0.003046039
0;0.001989729
1;0.002972075
2;0.001985877
3;0.00309612
4;0.001979713
5;0.002994418
6;0.00196546
7;0.003073391
8;0.001891495
9;0.003027934
10;0.002003983
11;0.00300636
12;0.002009762
13;0.002992107
14;0.002013614
15;0.002958976
16;0.002049826
17;0.002970919
18;0.001982795
19;0.003007902
20;0.002042892
21;0.002953583
22;0.002008991
23;0.002976697
24;0.002134192
25;0.002902733
26;0.002017852
27;0.002932395
28;0.002075252
29;0.00300636
30;0.001987803
31;0.002958592
32;0.001999745
33;0.002999041
34;0.002052138
35;0.002965525
36;0.001978943
37;0.003057596
38;0.001930404
39;0.003037179
40;0.002104529
41;0.002884241
42;0.002025172
43;0.002976312
44;0.002038269
45;0.002935092
46;0.001984721
47;0.003030245
48;0.002066391
49;0.002965526
50;0.002007065
51;0.00301445
52;0.001978558
53;0.002986713
54;0.001989345
55;0.003022154
56;0.002008992
57;0.002963214
58;0.002078333
59;0.002967837
60;0.00203981
61;0.002935477
62;0.001988189
63;0.003027548
64;0.002003598
65;0.00296514
66;0.002104529
67;0.00288116
68;0.002046744
69;0.002952428
70;0.001987418
71;0.00302254
72;0.002044818
73;0.002963214
74;0.001989344
75;0.00305413
76;0.001977017
77;0.002989024
78;0.002035188
79;0.002975156
80;0.001970853
81;0.003041802
82;0.001981254
83;0.003028319
84;0.00201554
85;0.002984017
86;0.002002057
87;0.002997114
88;0.001967001
89;0.002998656
90;0.002013229
91;0.003022925
92;0.001977017
93;0.003002508
94;0.001987033
95;0.002996344
96;0.002057531
97;0.002937403
98;0.0019905
99;0.003062605
100;0.001938879
101;0.003017146
102;0.002030565
103;0.002951657
104;0.002046359
105;0.002974771
106;0.002041351
107;0.002954354
108;0.002030564
109;0.002967066
110;0.001973165
111;0.003029089
112;0.002028638
113;0.003007901
114;0.001934256
115;0.003087645
116;0.001913068
117;0.003028704
118;0.002004754
119;0.003004434
120;0.001950821
121;0.003041031
122;0.002026712
123;0.003014065
124;0.001934256
125;0.003044113
126;0.002010918
127;0.003004819
-128;0.002003983
-127;0.002970148
-126;0.001951977
-125;0.003023696
-124;0.00209721
-123;0.002900806
-122;0.00199936
-121;0.003049892
-120;0.00199859
-119;0.002978624
-118;0.001988188
-117;0.002972075
-116;0.002066006
-115;0.00296591
-114;0.001978943
-113;0.003036024
-112;0.002040195
-111;0.002917756
-110;0.001990115
-109;0.003061449
-108;0.00196546
-107;0.003059907
-106;0.001908446
-105;0.003087259
-104;0.001943117
-103;0.003019843
-102;0.002012073
-101;0.002943953
-100;0.002051367
-99;0.003027933
-98;0.001997819
-97;0.002917757
-96;0.002055219
-95;0.00296437
-94;0.002007065
-93;0.003036023
-92;0.001945813
-91;0.003022926
-90;0.002017851
-89;0.002978239
-88;0.002029794
-87;0.002975156
-86;0.00199127
-85;0.003042187
-84;0.001984722
-83;0.003015606
-82;0.001993197
-81;0.003011753
-80;0.002009762
-79;0.002998655
-78;0.001992041
-77;0.002990181
-76;0.002010532
-75;0.002992107
-74;0.001973164
-73;0.002997115
-72;0.002029409
-71;0.002993262
-70;0.002016311
-69;0.002970533
-68;0.00200591
-67;0.003005589
-66;0.001979329
-65;0.003079554
-64;0.001953903
-63;0.002947805
-62;0.002066391
-61;0.002957051
-60;0.001988188
-59;0.003057982
-58;0.001988188
-57;0.002979009
-56;0.002036343
-55;0.002985172
-54;0.001955444
-53;0.003016762
-52;0.002067932
-51;0.002941641
-50;0.002025941
-49;0.002998656
-48;0.00198164
-47;0.003022925
-46;0.00198241
-45;0.002965526
-44;0.002054063
-43;0.002934707
-42;0.002067547
-41;0.002937018
-40;0.002067162
-39;0.0029975
-38;0.001993967
-37;0.002953583
-36;0.002019008
-35;0.003046039
-34;0.002058686
-33;0.002883856
-32;0.002048285
-31;0.003001738
-30;0.001945813
-29;0.003056055
-28;0.00205676
-27;0.002950117
-26;0.00207294
-25;0.002921609
-24;0.001951591
-23;0.003067227
-22;0.001937723
-21;0.003028704
-20;0.001966616
-19;0.003025622
-18;0.001987033
-17;0.003026007
-16;0.001967001
-15;0.002974
-14;0.001992041
-13;0.003026393
-12;0.002011688
-11;0.002955894
-10;0.002079875
-9;0.00298209
-8;0.001980869
-7;0.003019459
-6;0.002027482
-5;0.002986713
-4;0.001959682
-3;0.002980549
-2;0.002075637
-1;0.002943567
0;0.002033261
1;0.003089571
2;0.001983951
3;0.003002123
4;0.00198318
5;0.002908126
6;0.002034802
7;0.003064145
8;0.001977403
9;0.002972459
10;0.00203904
11;0.002915445
12;0.002044818
13;0.003006745
14;0.001919618
15;0.003107291
16;0.001950051
17;0.002967066
18;0.001989344
19;0.003052589
20;0.002054449
21;0.002981705
22;0.001975861
23;0.002943567
24;0.002022475
25;0.003046039
26;0.001956985
27;0.002960903
28;0.002051367
29;0.002979779
30;0.001995508
31;0.003013294
32;0.00202363
33;0.002945494
34;0.002049441
35;0.002935477
36;0.002054064
37;0.00294973
38;0.002010533
39;0.003026777
40;0.002001672
41;0.003041031
42;0.001927708
43;0.00309843
44;0.001915765
45;0.0029975
46;0.002093358
47;0.002942026
48;0.002005909
49;0.003018303
50;0.001965845
51;0.002993262
52;0.002007836
53;0.003006745
54;0.002017467
55;0.002949346
56;0.002121094
57;0.003013294
58;0.00191538
59;0.00293124
60;0.002054448
61;0.003288351
62;0.001702731
63;0.003017532
64;0.001962378
65;0.003036409
66;0.001997434
67;0.00300559
68;0.002002827
69;0.002988255
70;0.001985107
71;0.003051432
72;0.001917306
73;0.003061063
74;0.001946198
75;0.002995959
76;0.002042892
77;0.002967837
78;0.001999746
79;0.003042572
80;0.001955444
81;0.003006745
82;0.002039425
83;0.002985173
84;0.002008606
85;0.002986713
86;0.001985877
87;0.002970919
88;0.002067162
89;0.002993647
90;0.001984337
91;0.002999811
92;0.002075251
93;0.002905429
94;0.002018622
95;0.003027934
96;0.002003983
97;0.003042957
98;0.001909602
99;0.002970533
100;0.002022089
101;0.003015221
102;0.002035572
103;0.002995189
104;0.001950436
105;0.003001352
106;0.001993197
107;0.003051817
108;0.002010147
109;0.002960903
110;0.001984722
111;0.002992492
112;0.001990885
113;0.003026007
114;0.002001672
115;0.00303872
116;0.001988188
117;0.003008287
118;0.001936567
119;0.003014065
120;0.002057146
121;0.002955124
122;0.002017466
123;0.002999812
124;0.002068317
125;0.003001737
126;0.001955829
127;0.003051048
-128;0.001953132
-127;0.002945879
-126;0.002022089
-125;0.002987099
-124;0.001969697
-123;0.003112299
-122;0.00193233
-121;0.003010598
-120;0.001983566
-119;0.002963985
-118;0.001992041
-117;0.003030244
-116;0.002061769
-115;0.003072235
-114;0.001908445
-113;0.002987484
-112;0.002025556
-111;0.003002508
-110;0.002000902
-109;0.002938559
-108;0.002045974
-107;0.002994418
-106;0.002000131
-105;0.002969377
-104;0.002036343
-103;0.002992492
-102;0.001979714
-101;0.003031015
-100;0.002003983
-99;0.002978624
-98;0.001945813
-97;0.003027548
-96;0.002059457
-95;0.002929313
-94;0.001991656
-93;0.003031786
-92;0.002027482
-91;0.003010598
-90;0.002020548
-89;0.002985943
-88;0.001980484
-87;0.002984787
-86;0.001961993
-85;0.003064916
-84;0.001978172
-83;0.002981706
-82;0.001987803
-81;0.002999426
-80;0.002044048
-79;0.002967837
-78;0.00201477
-77;0.002992877
-76;0.002030179
-75;0.002949731
-74;0.002029408
-73;0.002992107
-72;0.002083341
-71;0.002952428
-70;0.001973165
-69;0.003026392
-68;0.002061768
-67;0.002941256
-66;0.00199859
-65;0.002996729
-64;0.001966231
-63;0.003017147
-62;0.001984721
-61;0.003038335
-60;0.002049826
-59;0.002917756
-58;0.001987804
-57;0.00302254
-56;0.002067547
-55;0.002929313
-54;0.002042122
-53;0.003017917
-52;0.00204058
-51;0.003637758
-50;0.001246615
-49;0.00299904
-48;0.002044048
-47;0.00294819
-46;0.002003598
-45;0.003032556
-44;0.001985877
-43;0.002979779
-42;0.002016311
-41;0.002980165
-40;0.00197509
-39;0.003072235
-38;0.001926552
-37;0.003084948
-36;0.001987803
-35;0.002980935
-34;0.001973165
-33;0.003041416
-32;0.002007451
-31;0.002985172
-30;0.00202286
-29;0.002953968
-28;0.00203904
-27;0.002999426
-26;0.001922699
-25;0.003011753
-24;0.002052138
-23;0.002970533
-22;0.001982025
-21;0.003004049
-20;0.002016311
-19;0.003048736
-18;0.00197432
-17;0.003039875
-16;0.001935798
-15;0.002999811
-14;0.002003983
-13;0.00298941
-12;0.002074481
-11;0.003089571
-10;0.001871848
-9;0.002984402
-8;0.002033646
-7;0.002953583
-6;0.002000517
-5;0.003018302
-4;0.002003983
-3;0.003032942
-2;0.001931559
-1;0.002994803
0;0.002042122
1;0.002977853
2;0.002029023
3;0.002975156
4;0.002021319
5;0.002977853
6;0.00202363
7;0.003029089
8;0.001931174
9;0.003061834
10;0.001923855
11;0.003018302
12;0.002056761
13;0.002941641
14;0.002033646
15;0.00297323
16;0.002043663
17;0.002975541
18;0.00198241
19;0.002982091
20;0.002003213
21;0.003024466
22;0.002037884
23;0.003009442
24;0.001986262
25;0.002967837
26;0.002000902
27;0.002991721
28;0.002112619
29;0.002903118
30;0.002001286
31;0.003017147
32;0.002020934
33;0.002994032
34;0.002002828
35;0.002917371
36;0.002186584
37;0.002943182
38;0.001878783
39;0.00306376
40;0.001981254
42;0.005744213
43;0.002282122
44;0.002005139
45;0.002970148
46;0.002019007
47;0.002974772
48;0.001973549
49;0.003032942
50;0.001987418
51;0.003004049
52;0.001999746
53;0.003001352
54;0.001994737
55;0.003039105
56;0.001946969
57;0.003059908
58;0.001926166
59;0.003019073
60;0.002103373
61;0.002983632
62;0.001929248
63;0.00301445
64;0.002011303
65;0.002937789
66;0.00206562
67;0.002988254
68;0.00198896
69;0.002979008
70;0.002052523
71;0.003000582
72;0.001943501
73;0.003051433
74;0.001949665
75;0.002993263
76;0.002057915
77;0.002980165
78;0.001962763
79;0.003034097
80;0.002012073
81;0.002951657
82;0.002013229
83;0.004587743
84;4.17593E-4
85;0.003008671
86;0.002007066
87;0.002995573
88;0.001983566
89;0.003058367
90;0.001959296
91;0.003004819
92;0.001998976
93;0.003035252
94;0.001967387
95;0.002986328
96;0.002035187
97;0.00299827
98;0.001980484
99;0.002949731
100;0.002125717
101;0.002957051
102;0.001993582
103;0.002929698
104;0.002033261
105;0.003000967
106;0.002038655
107;0.002949731
108;0.002063694
109;0.002946264
110;0.001992426
111;0.003002508
112;0.00205599
113;0.00301522
114;0.001909602
115;0.003020999
116;0.002020933
117;0.002987869
118;0.001996664
119;0.00302331
120;0.00196392
121;0.003043727
122;0.001995509
123;0.00298132
124;0.001978943
125;0.002993647
126;0.002010918
127;0.003031015
-128;0.002013614
-127;0.003021384
-126;0.001914995
-125;0.003030244
-124;0.002002058
-123;0.003014835
-122;0.001979714
-121;0.003051817
-120;0.001979329
-119;0.002992106
-118;0.002006295
-117;0.003012524
-116;0.001971238
-115;0.003033327
-114;0.002000901
-113;0.002937019
-112;0.00202363
-111;0.002985557
-110;0.002013614
-109;0.002983632
-108;0.002018622
-107;0.003036408
-106;0.001995509
-105;0.00300713
-104;0.00193156
-103;0.003067997
-102;0.002058302
-101;0.002878848
-100;0.002034801
-99;0.002982861
-98;0.001995509
-97;0.003026007
-96;0.001977402
-95;0.003018688
-94;0.002062538
-93;0.002945108
-92;0.002012459
-91;0.002975156
-90;0.00200668
-89;0.003076088
-88;0.00193233
-87;0.003012523
-86;0.002005525
-85;0.00303063
-84;0.002112233
-83;0.002968223
-82;0.001951976
-81;0.002916601
-80;0.002076407
-79;0.002950502
-78;0.001985877
-77;0.002960903
-76;0.002017466
-75;0.002963985
-74;0.002010917
-73;0.003030245
-72;0.002015155
-71;0.002959747
-70;0.002044433
-69;0.002938559
-68;0.002029023
-67;0.003001353
-66;0.001997819
-65;0.003015606
-64;0.002016696
-63;0.002990951
-62;0.001990115
-61;0.002979008
-60;0.002121095
-59;0.002902732
-58;0.001994353
-57;0.003000967
-56;0.002025941
-55;0.002990951
-54;0.002131496
-53;0.002826841
-52;0.001970853
-51;0.003117308
-50;0.001976246
-49;0.002952043
-48;0.002069087
-47;0.002915445
-46;0.001995123
-45;0.003004434
-44;0.002004369
-43;0.003014835
-42;0.001997049
-41;0.003047195
-40;0.001975091
-39;0.00302177
-38;0.001918076
-37;0.003019458
-36;0.002050211
-35;0.002962444
-34;0.002036343
-33;0.002985172
-32;0.001953903
-31;0.003039105
-30;0.002025557
-29;0.002992877
-28;0.001968542
-27;0.003001352
-26;0.001983566
-25;0.003013294
-24;0.00212225
-23;0.002927773
-22;0.001998975
-21;0.002951657
-20;0.002011688
-19;0.00298209
-18;0.002059072
-17;0.002990181
-16;0.002008606
-15;0.002960517
-14;0.001995123
-13;0.002999811
-12;0.002092202
-11;0.002906585
-10;0.002017081
-9;0.002999041
-8;0.002023245
-7;0.003012524
-6;0.001923084
-5;0.003056055
-4;0.001980099
-3;0.002996344
-2;0.001975476
-1;0.003042572
0;0.001975862
1;0.003017917
2;0.001993967
3;0.003002893
4;0.002007836
5;0.003010212
6;0.001938879
7;0.00305413
8;0.00200013
9;0.002974001
10;0.001973165
11;0.003018302
12;0.002033261
13;0.003020614
14;0.002001287
15;0.003002122
16;0.001927322
17;0.003053744
18;0.002019778
19;0.002973615
20;0.001969313
21;0.003082251
22;0.001911142
23;0.003020229
24;0.002030949
25;0.003001738
26;0.001946198
27;0.003040261
28;0.002059842
29;0.003026007
30;0.001936182
31;0.002979394
32;0.001949665
33;0.003007902
34;0.002025941
35;0.003002508
36;0.00212225
37;0.002845333
38;0.002028638
39;0.003009057
40;0.002004754
41;0.003005974
42;0.002009762
43;0.002958592
44;0.001998975
45;0.003017532
46;0.002017081
47;0.002971689
48;0.001018557
49;0.003000967
50;0.002002442
51;0.003034097
52;0.001958911
53;0.003049507
54;0.001910371
55;0.003035253
56;0.001988574
57;0.003008286
58;0.002019393
59;0.003017147
60;0.002002442
61;0.002957821
62;0.002032105
63;0.002951272
64;0.001987418
65;0.003073391
66;0.001987033
67;0.00294819
68;0.002049826
69;0.002990566
70;0.002002057
71;0.002962058
72;0.002025942
73;0.002999811
74;0.002016311
75;0.003012909
76;0.001962764
77;0.003071079
78;0.001909986
79;0.003035253
80;0.002045588
81;0.002968608
82;0.001947354
83;0.003053744
84;0.002015925
85;0.002977468
86;0.00201477
87;0.002937018
88;0.002041351
89;0.003024466
90;0.001955829
91;0.003013295
92;0.002035957
93;0.002984402
94;0.001988574
95;0.003025237
96;0.001931945
97;0.003042572
98;0.001996278
99;0.002975542
100;0.002071784
101;0.002986714
102;0.001984336
103;0.003029474
104;0.001978173
105;0.002933936
106;0.002027868
107;0.003048351
108;0.001953517
109;0.003009057
110;0.002007451
111;0.002955124
112;0.002067547
113;0.002962828
114;0.002040581
115;0.002961288
116;0.002113389
117;0.002880389
118;0.002025942
119;0.002979394
120;0.001993967
121;0.00304681
122;0.001972394
123;0.002980935
124;0.00202363
125;0.003012524
126;0.002002827
127;0.00300559
-128;0.00198241
-127;0.002955125
-126;0.002033261
-125;0.003031785
-124;0.002010533
-123;0.002952042
-122;0.001978173
-121;0.00304758
-120;0.002015155
-119;0.002950116
-118;0.002032876
-117;0.003020228
-116;0.001980484
-115;0.003034097
-114;0.001937338
-113;0.003015991
-112;0.002034032
-111;0.003004819
-110;0.001918076
-109;0.00306376
-108;0.001977403
-107;0.002997885
-106;0.001994352
-105;0.003012909
-104;0.002044433
-103;0.002927773
-102;0.002045974
-101;0.00301522
-100;0.00194042
-99;0.003010983
-98;0.001986262
-97;0.003065301
-96;0.001912683
-95;0.003047966
-94;0.001975861
-93;0.00302177
-92;0.002042121
-91;0.002952042
-90;0.002045204
-89;0.002955894
-88;0.002042122
-87;0.002974385
-86;0.001976247
-85;0.003009057
-84;0.001993582
-83;0.003018302
-82;0.002001672
-81;0.002987484
-80;0.002047515
-79;0.00293278
-78;0.002046359
-77;0.003003664
-76;0.001998205
-75;0.003074161
-74;0.001895347
-73;0.002980165
-72;0.002106455
-71;0.003026007
-70;0.001934642
-69;0.002980549
-68;0.001984722
-67;0.00301445
-66;0.001963919
-65;0.002999041
-64;0.002042892
-63;0.002985172
-62;0.002004754
-61;0.002983631
-60;0.002020934
-59;0.002986713
-58;0.001977402
-57;0.003107292
-56;0.001918076
-55;0.002983631
-54;0.002036728
-53;0.002953198
-52;0.002053294
-51;0.002995573
-50;0.001976632
-49;0.00303063
-48;0.001951206
-47;0.003015991
-46;0.002028253
-45;0.002942797
-44;0.002066391
-43;0.002987099
-42;0.00198318
-41;0.003006746
-40;0.00194119
-39;0.003091497
-38;0.001980484
-37;0.002927002
-36;0.002024016
-35;0.003040646
-34;0.001943501
-33;0.003024852
-32;0.002045203
-31;0.003005975
-30;0.001995123
-29;0.002958591
-28;0.001960452
-27;0.003076858
-26;0.001978558
-25;0.003020614
-24;0.001997434
-23;0.002947034
-22;0.002015926
-21;0.002975156
-20;0.002045203
-19;0.003017147
-18;0.002007451
-17;0.002945878
-16;0.002032876
-15;0.00298055
-14;0.001978172
-13;0.003031401
-12;0.002027867
-11;0.002952428
-10;0.002000901
-9;0.003003664
-8;0.002040966
-7;0.002938174
-6;0.002013614
-5;0.002997499
-4;0.001975862
-3;0.003084562
-2;0.001995123
-1;0.002928929
0;0.002050211
1;0.002968607
2;0.002008221
3;0.003104595
4;0.002069858
5;0.002870758
6;0.002057916
7;0.002898495
8;0.002040966
9;0.00299827
10;0.002005139
11;0.002967066
12;0.002010918
13;0.003019843
14;0.001968542
15;0.003012909
16;0.002004754
17;0.003020614
18;0.00198241
19;0.002984787
20;0.002015541
21;0.002996344
22;0.002001286
23;0.003015221
24;0.002002828
25;0.002979393
26;0.001987419
27;0.003039875
28;0.00196546
29;0.002952428
30;0.002068317
31;0.002957821
32;0.002045974
33;0.003007515
34;0.001977403
35;0.00298209
36;0.00199782
37;0.002978623
38;0.002068317
39;0.002920454
40;0.002064079
41;0.002987484
42;0.002062924
43;0.002961673
44;0.001978558
45;0.002974771
46;0.002003984
47;0.003017146
48;0.001975862
49;0.003029474
50;0.002021319
51;0.003017532
52;0.001988573
53;0.002942027
54;0.002021319
55;0.003027933
56;0.001991656
57;0.003013294
58;0.002006295
59;0.002932395
60;0.00201477
61;0.003045269
62;0.001952362
63;0.003046039
64;0.001968157
65;0.003004819
66;0.00197355
67;0.003028704
68;0.001997819
69;0.002995574
70;0.002034031
71;0.002965526
72;0.001957755
73;0.003010983
74;0.002068703
75;0.002984016
76;0.002120709
77;0.00281567
78;0.00209798
79;0.002974771
80;0.002007836
81;0.003010213
82;0.001965845
83;0.003019458
84;0.002005524
85;0.002952042
86;0.002038269
87;0.002926617
88;0.002142282
89;0.002907356
90;0.00202363
91;0.003008286
92;0.001917691
93;0.003070309
94;0.001956215
95;0.003051047
96;0.001998205
97;0.00299827
98;0.002083727
99;0.00292469
100;0.001985878
101;0.002967066
102;0.002028638
103;0.002978624
104;0.002079489
105;0.002920453
106;0.001996664
107;0.002991336
108;0.002027868
109;0.00299827
110;0.002023245
111;0.003001737
112;0.001960452
113;0.002975157
114;0.00199936
115;0.003020999
116;0.002013229
117;0.003022155
118;0.002018237
119;0.002989025
120;0.001961607
121;0.003056441
122;0.001992041
123;0.002996344
124;0.00194851
125;0.002976312
126;0.00199936
127;0.003058752
-128;0.002004369
-127;0.002962829
-126;0.001983565
-125;0.002999812
-124;0.002128028
-123;0.003006746
-122;0.001900355
-121;0.003029089
-120;0.001957755
-119;0.002980165
-118;0.002045974
-117;0.003003663
-116;0.001947739
-115;0.003015991
-114;0.002045204
-113;0.002952042
-112;0.002032491
-111;0.00298132
-110;0.001964304
-109;0.003035638
-108;0.001988959
-107;0.003047195
-106;0.001991656
-105;0.003031015
-104;0.001971624
-103;0.003000967
-102;0.002003598
-101;0.002965525
-100;0.002036728
-99;0.002960132
-98;0.002050982
-97;0.002970534
-96;0.002033646
-95;0.002950501
-94;0.001978944
-93;0.002997499
-92;0.001988574
-91;0.003057211
-90;0.00194851
-89;0.0030549
-88;0.002009761
-87;0.002948576
-86;0.001999745
-85;0.003031401
-84;0.002021704
-83;0.003042572
-82;0.001963919
-81;0.003065301
-80;0.001970853
-79;0.002922765
-78;0.002024015
-77;0.002968222
-76;0.002024786
-75;0.003031401
-74;0.001942346
-73;0.003015991
-72;0.002013614
-71;0.003024851
-70;0.00196546
-69;0.002979394
-68;0.002034802
-67;0.003018302
-66;0.001996279
-65;0.003017532
-64;0.001990115
-63;0.003044498
-62;0.00193233
-61;0.003027163
-60;0.002029794
-59;0.002948575
-58;0.002027868
-57;0.003001352
-56;0.001970468
-55;0.003000967
-54;0.001961993
-53;0.003029089
-52;0.001986648
-51;0.003007901
-50;0.001977402
-49;0.0030314
-48;0.002027098
-47;0.002960132
-46;0.002005524
-45;0.002997115
-44;0.00201631
-43;0.003064916
-42;0.001887643
-41;0.003015221
-40;0.002036728
-39;0.002994032
-38;0.001990501
-37;0.00300636
-36;0.002045588
-35;0.002951272
-34;0.002017852
-33;0.003015606
-32;0.001984721
-31;0.002993263
-30;0.001973164
-29;0.0029636
-28;0.002015155
-27;0.003051432
-26;0.002000516
-25;0.002945108
-24;0.002089506
-23;0.002939714
-22;0.002005139
-21;0.003008287
-20;0.00201554
-19;0.003010983
-18;0.001970853
-17;0.003007131
-16;0.00200745
-15;0.003007516
-14;0.00193233
-13;0.003029474
-12;0.001992812
-11;0.003032941
-10;0.001971624
-9;0.003044113
-8;0.001943117
-7;0.003059907
-6;0.002008221
-5;0.002962829
-4;0.002015155
-3;0.003058367
-2;0.001907675
-1;0.003045654
0;0.002044432
1;0.002959747
2;0.002008992
3;0.002923535
4;0.002040965
5;0.003000582
6;0.001995894
7;0.003007901
8;0.002013229
9;0.002962058
10;0.001999746
11;0.003008671
12;0.002011303
13;0.003024466
14;0.00198973
15;0.003025237
16;0.001936952
17;0.002980935
18;0.002049826
19;0.002993648
20;0.001989729
21;0.003033712
22;0.002018622
23;0.002936633
24;0.00203172
25;0.002999812
26;0.001986262
27;0.002991336
28;0.002010533
29;0.002993262
30;0.002025556
31;0.002974001
32;0.001981254
33;0.003020614
34;0.001968157
35;0.003001737
36;0.002074096
37;0.002951657
38;0.001966616
39;0.003028704
40;0.001993967
41;0.0030314
42;0.001941961
43;0.003041802
44;0.002035957
45;0.002923535
46;0.002032876
47;0.003024081
48;0.002026712
49;0.002964755
50;0.002000902
51;0.003013679
52;0.002012459
53;0.002947804
54;0.002004754
55;0.003044498
56;0.002002828
57;0.002941256
58;0.002105299
59;0.002927003
60;0.002005524
61;0.002993647
62;0.001977017
63;0.00304681
64;0.002013999
65;0.002951658
66;0.002049826
67;0.002929698
68;0.002060613
69;0.003150437
70;0.001819842
71;0.002964755
72;0.002035187
73;0.003106521
74;0.00190652
75;0.002972459
76;0.002003598
77;0.003113455
78;0.001888414
79;0.003037564
80;0.002003598
81;0.003000967
82;0.001944657
83;0.003005975
84;0.002007451
85;0.00305567
86;0.00195814
87;0.002977853
88;0.001999361
89;0.003085718
90;0.001925781
91;0.003055285
92;0.001938879
93;0.003024081
94;0.002006294
95;0.003030245
96;0.001947739
97;0.003040261
98;0.001943887
99;0.003067612
100;0.001924625
101;0.003066072
102;0.001954673
103;0.002982091
104;0.002003213
105;0.003038334
106;0.002025942
107;0.00293278
108;0.002028253
109;0.002992107
110;0.002036343
111;0.003020614
112;0.001996278
113;0.002954354
114;0.001967771
115;0.003027548
116;0.00200591
117;0.002959747
118;0.002069858
